,open,high,low,close,volume
2018-04-04 15:05:00+00:00,167.82,167.82,167.41,167.82,11418
2018-04-04 15:10:00+00:00,167.85,168.07,167.8,167.91,12607
2018-04-04 15:15:00+00:00,167.92,168.89,167.92,168.77,20901
2018-04-04 15:20:00+00:00,168.84,169.43,168.84,169.37,27369
2018-04-04 15:25:00+00:00,169.39,169.49,169.03,169.06,22301
2018-04-04 15:30:00+00:00,169.02,169.78,168.91,169.47,37373
2018-04-04 15:35:00+00:00,169.39,169.6,169.27,169.35,12013
2018-04-04 15:40:00+00:00,169.32,169.345,169.06,169.16,17055
2018-04-04 15:45:00+00:00,169.22,169.42,168.95,169.3,14000
2018-04-04 15:50:00+00:00,169.3,169.3,168.84,168.97,11863
2018-04-04 15:55:00+00:00,169.0,169.45,168.97,169.42,12758
2018-04-04 16:00:00+00:00,169.41,169.69,169.275,169.69,14020
2018-04-04 16:05:00+00:00,169.659,170.039,169.54,169.94,18057
2018-04-04 16:10:00+00:00,169.97,170.41,169.97,170.08,33518
2018-04-04 16:15:00+00:00,170.02,170.26,169.97,170.185,14588
2018-04-04 16:20:00+00:00,170.23,170.52,170.0,170.33,16390
2018-04-04 16:25:00+00:00,170.25,170.4,169.99,170.07,14784
2018-04-04 16:30:00+00:00,170.07,170.07,169.4,169.71,18616
2018-04-04 16:35:00+00:00,169.79,170.07,169.76,169.93,14290
2018-04-04 16:40:00+00:00,169.96,170.13,169.67,170.03,8514
2018-04-04 16:45:00+00:00,170.08,170.21,169.81,169.82,8292
2018-04-04 16:50:00+00:00,169.74,169.89,169.54,169.75,14428
2018-04-04 16:55:00+00:00,169.76,169.88,169.63,169.63,5141
2018-04-04 17:00:00+00:00,169.6,169.71,169.32,169.41,6889
2018-04-04 17:05:00+00:00,169.4,169.58,168.79,168.94,13969
2018-04-04 17:10:00+00:00,168.94,169.19,168.83,169.18,10761
2018-04-04 17:15:00+00:00,169.189,169.23,168.98,169.01,8148
2018-04-04 17:20:00+00:00,168.95,168.95,168.56,168.7,19994
2018-04-04 17:25:00+00:00,168.7,169.0,168.47,169.0,11595
2018-04-04 17:30:00+00:00,168.97,169.08,168.82,168.93,8235
2018-04-04 17:35:00+00:00,169.0,169.32,168.98,169.17,7133
2018-04-04 17:40:00+00:00,169.29,169.57,169.27,169.48,8946
2018-04-04 17:45:00+00:00,169.49,169.49,169.0,169.11,3754
2018-04-04 17:50:00+00:00,169.12,169.26,169.01,169.18,6103
2018-04-04 17:55:00+00:00,169.23,169.47,169.22,169.42,12281
2018-04-04 18:00:00+00:00,169.48,169.6,169.44,169.56,6487
2018-04-04 18:05:00+00:00,169.595,169.895,169.58,169.87,18592
2018-04-04 18:10:00+00:00,169.89,170.16,169.87,170.14,15828
2018-04-04 18:15:00+00:00,170.15,170.44,170.09,170.25,27895
2018-04-04 18:20:00+00:00,170.31,170.61,170.19,170.52,16359
2018-04-04 18:25:00+00:00,170.55,170.87,170.35,170.83,14853
2018-04-04 18:30:00+00:00,170.79,170.94,170.59,170.66,11792
2018-04-04 18:35:00+00:00,170.67,170.67,170.23,170.4,12458
2018-04-04 18:40:00+00:00,170.4,170.96,170.2,170.83,12964
2018-04-04 18:45:00+00:00,170.91,170.91,170.52,170.64,11609
2018-04-04 18:50:00+00:00,170.69,170.92,170.66,170.84,11415
2018-04-04 18:55:00+00:00,170.8,171.0,170.69,170.97,13100
2018-04-04 19:00:00+00:00,170.9,171.19,170.86,171.07,18305
2018-04-04 19:05:00+00:00,171.13,171.36,171.05,171.35,51331
2018-04-04 19:10:00+00:00,171.36,171.39,170.98,171.02,19998
2018-04-04 19:15:00+00:00,170.93,171.18,170.68,170.69,18810
2018-04-04 19:20:00+00:00,170.7,171.22,170.7,171.145,23193
2018-04-04 19:25:00+00:00,171.17,171.25,170.92,171.24,29802
2018-04-04 19:30:00+00:00,171.23,171.47,171.23,171.38,20239
2018-04-04 19:35:00+00:00,171.41,171.66,171.35,171.58,26068
2018-04-04 19:40:00+00:00,171.555,171.75,171.4,171.45,25231
2018-04-04 19:45:00+00:00,171.44,171.72,171.39,171.6,41193
2018-04-04 19:50:00+00:00,171.82,172.0,171.75,171.85,1244843
2018-04-04 19:55:00+00:00,171.85,172.0,171.52,171.58,96563
2018-04-05 13:30:00+00:00,172.58,173.47,172.1,173.31,66247
2018-04-05 13:35:00+00:00,173.32,173.37,172.94,173.05,36020
2018-04-05 13:40:00+00:00,173.03,173.55,172.97,173.41,37038
2018-04-05 13:45:00+00:00,173.37,173.43,172.605,172.83,47007
2018-04-05 13:50:00+00:00,172.81,173.02,172.62,173.01,24443
2018-04-05 13:55:00+00:00,173.05,173.1,172.82,173.0,24236
2018-04-05 14:00:00+00:00,172.97,172.99,172.55,172.57,19367
2018-04-05 14:05:00+00:00,172.59,173.03,172.59,172.79,19022
2018-04-05 14:10:00+00:00,172.79,172.98,172.64,172.94,13446
2018-04-05 14:15:00+00:00,172.97,172.97,172.44,172.54,18204
2018-04-05 14:20:00+00:00,172.51,172.62,172.34,172.6,16234
2018-04-05 14:25:00+00:00,172.62,172.84,172.52,172.84,14539
2018-04-05 14:30:00+00:00,172.761,172.94,172.7,172.77,116962
2018-04-05 14:35:00+00:00,172.78,172.88,172.6,172.74,9155
2018-04-05 14:40:00+00:00,172.75,172.76,172.53,172.73,11919
2018-04-05 14:45:00+00:00,172.76,172.84,172.46,172.72,11304
2018-04-05 14:50:00+00:00,172.72,172.935,172.66,172.935,16396
2018-04-05 14:55:00+00:00,172.95,173.09,172.8,172.9,25346
2018-04-05 15:00:00+00:00,173.0,173.35,172.9,173.35,48765
2018-04-05 15:05:00+00:00,173.33,173.63,173.3,173.52,25308
2018-04-05 15:10:00+00:00,173.56,173.87,173.55,173.71,24357
2018-04-05 15:15:00+00:00,173.66,173.67,173.36,173.61,19778
2018-04-05 15:20:00+00:00,173.59,173.839,173.55,173.755,65314
2018-04-05 15:25:00+00:00,173.74,173.84,173.66,173.73,10706
2018-04-05 15:30:00+00:00,173.715,173.98,173.66,173.94,50242
2018-04-05 15:35:00+00:00,173.98,173.99,173.86,173.91,11809
2018-04-05 15:40:00+00:00,173.92,174.0,173.8,173.8,12795
2018-04-05 15:45:00+00:00,173.79,173.92,173.67,173.89,15253
2018-04-05 15:50:00+00:00,173.885,174.09,173.7,173.95,34023
2018-04-05 15:55:00+00:00,173.92,174.19,173.81,174.15,21961
2018-04-05 16:00:00+00:00,174.17,174.23,174.06,174.12,11771
2018-04-05 16:05:00+00:00,174.06,174.15,173.77,173.77,8711
2018-04-05 16:10:00+00:00,173.8,173.89,173.72,173.86,43546
2018-04-05 16:15:00+00:00,173.88,173.88,173.24,173.42,12328
2018-04-05 16:20:00+00:00,173.39,173.57,173.18,173.25,10166
2018-04-05 16:25:00+00:00,173.23,173.52,173.21,173.37,9861
2018-04-05 16:30:00+00:00,173.39,173.51,173.12,173.29,10353
2018-04-05 16:35:00+00:00,173.31,173.39,173.14,173.32,46224
2018-04-05 16:40:00+00:00,173.38,173.48,173.15,173.16,12249
2018-04-05 16:45:00+00:00,173.13,173.41,173.1,173.41,6381
2018-04-05 16:50:00+00:00,173.46,173.58,173.4,173.57,8107
2018-04-05 16:55:00+00:00,173.6,173.84,173.59,173.815,6388
2018-04-05 17:00:00+00:00,173.83,173.97,173.83,173.91,6204
2018-04-05 17:05:00+00:00,173.94,174.06,173.91,174.0,8937
2018-04-05 17:10:00+00:00,174.03,174.03,173.7,173.86,6043
2018-04-05 17:15:00+00:00,173.83,173.83,173.41,173.51,8587
2018-04-05 17:20:00+00:00,173.46,173.46,172.69,172.84,9536
2018-04-05 17:25:00+00:00,172.82,173.08,172.82,173.03,8475
2018-04-05 17:30:00+00:00,172.95,173.25,172.94,173.17,9453
2018-04-05 17:35:00+00:00,173.21,173.37,173.05,173.05,8622
2018-04-05 17:40:00+00:00,173.05,173.05,172.46,172.67,10671
2018-04-05 17:45:00+00:00,172.57,173.1,172.57,173.0,14716
2018-04-05 17:50:00+00:00,172.99,173.29,172.98,173.13,8604
2018-04-05 17:55:00+00:00,173.15,173.25,172.95,173.15,8057
2018-04-05 18:00:00+00:00,173.19,173.68,173.09,173.57,13750
2018-04-05 18:05:00+00:00,173.51,173.58,173.06,173.16,7812
2018-04-05 18:10:00+00:00,173.13,173.43,173.13,173.16,7371
2018-04-05 18:15:00+00:00,173.2,173.57,173.2,173.43,10588
2018-04-05 18:20:00+00:00,173.45,173.47,173.29,173.37,7238
2018-04-05 18:25:00+00:00,173.27,173.46,173.22,173.35,5993
2018-04-05 18:30:00+00:00,173.45,173.66,173.41,173.53,8193
2018-04-05 18:35:00+00:00,173.51,173.72,173.49,173.57,7989
2018-04-05 18:40:00+00:00,173.61,173.81,173.41,173.8,6814
2018-04-05 18:45:00+00:00,173.82,173.99,173.82,173.86,11217
2018-04-05 18:50:00+00:00,173.87,173.96,173.83,173.91,6454
2018-04-05 18:55:00+00:00,173.925,174.02,173.81,174.01,9342
2018-04-05 19:00:00+00:00,174.02,174.04,173.84,173.87,8551
2018-04-05 19:05:00+00:00,173.89,174.17,173.86,174.16,16543
2018-04-05 19:10:00+00:00,174.16,174.195,173.94,173.96,14140
2018-04-05 19:15:00+00:00,174.01,174.15,173.93,174.08,11213
2018-04-05 19:20:00+00:00,174.09,174.15,173.97,174.05,17473
2018-04-05 19:25:00+00:00,174.05,174.05,173.57,173.76,18105
2018-04-05 19:30:00+00:00,173.76,173.81,173.16,173.22,75843
2018-04-05 19:35:00+00:00,173.22,173.28,172.67,172.82,40321
2018-04-05 19:40:00+00:00,172.82,173.42,172.8,173.29,33703
2018-04-05 19:45:00+00:00,173.32,173.5,173.29,173.36,36593
2018-04-05 19:50:00+00:00,173.36,173.51,173.21,173.41,33592
2018-04-05 19:55:00+00:00,173.39,173.39,172.76,172.78,86540
2018-04-05 22:45:00+00:00,172.71,172.71,172.71,172.71,300
2018-04-06 12:25:00+00:00,170.95,171.0,170.95,171.0,515
2018-04-06 12:30:00+00:00,171.0,171.0,170.74,170.74,415
2018-04-06 12:40:00+00:00,171.38,171.38,171.38,171.38,644
2018-04-06 12:45:00+00:00,171.25,171.25,171.25,171.25,125
2018-04-06 13:10:00+00:00,170.53,170.53,170.53,170.53,100
2018-04-06 13:20:00+00:00,170.5,170.7,170.5,170.7,1893
2018-04-06 13:25:00+00:00,171.0,171.0,171.0,171.0,110
2018-04-06 13:30:00+00:00,170.95,172.16,170.74,171.93,66891
2018-04-06 13:35:00+00:00,171.94,172.32,171.76,172.26,33265
2018-04-06 13:40:00+00:00,172.27,172.27,171.55,171.71,39842
2018-04-06 13:45:00+00:00,171.67,172.1,171.465,172.1,26631
2018-04-06 13:50:00+00:00,172.08,172.48,172.08,172.39,19997
2018-04-06 13:55:00+00:00,172.38,172.4,172.02,172.07,15285
2018-04-06 14:00:00+00:00,172.12,172.22,171.73,171.82,15528
2018-04-06 14:05:00+00:00,171.785,171.785,171.1,171.36,24830
2018-04-06 14:10:00+00:00,171.35,171.5,171.18,171.41,32826
2018-04-06 14:15:00+00:00,171.395,171.77,171.32,171.77,22698
2018-04-06 14:20:00+00:00,171.76,171.92,171.53,171.58,21651
2018-04-06 14:25:00+00:00,171.62,172.07,171.61,171.65,13207
2018-04-06 14:30:00+00:00,171.62,171.91,171.35,171.42,12103
2018-04-06 14:35:00+00:00,171.4,171.53,171.185,171.39,19134
2018-04-06 14:40:00+00:00,171.4,171.44,170.97,171.01,15919
2018-04-06 14:45:00+00:00,171.05,171.06,170.55,170.575,27371
2018-04-06 14:50:00+00:00,170.59,170.74,170.35,170.63,34214
2018-04-06 14:55:00+00:00,170.62,170.77,170.55,170.63,22944
2018-04-06 15:00:00+00:00,170.52,170.56,169.75,170.11,34787
2018-04-06 15:05:00+00:00,170.15,170.43,170.0,170.41,15504
2018-04-06 15:10:00+00:00,170.365,170.8,170.32,170.64,14602
2018-04-06 15:15:00+00:00,170.61,170.83,170.38,170.6,19561
2018-04-06 15:20:00+00:00,170.65,170.81,170.17,170.17,20347
2018-04-06 15:25:00+00:00,170.17,170.63,170.17,170.47,11050
2018-04-06 15:30:00+00:00,170.535,170.79,170.5,170.74,11919
2018-04-06 15:35:00+00:00,170.73,170.95,170.57,170.94,12086
2018-04-06 15:40:00+00:00,170.9,171.05,170.79,170.83,16615
2018-04-06 15:45:00+00:00,170.82,170.84,170.085,170.12,21578
2018-04-06 15:50:00+00:00,170.1,170.66,170.1,170.44,13762
2018-04-06 15:55:00+00:00,170.41,171.03,170.41,170.9,12461
2018-04-06 16:00:00+00:00,170.88,170.95,170.69,170.74,4264
2018-04-06 16:05:00+00:00,170.7,171.17,170.7,170.9,6276
2018-04-06 16:10:00+00:00,170.82,170.82,170.4,170.41,9743
2018-04-06 16:15:00+00:00,170.52,170.52,170.13,170.14,5714
2018-04-06 16:20:00+00:00,170.1,170.32,170.0,170.12,17890
2018-04-06 16:25:00+00:00,170.25,170.25,169.99,170.04,7796
2018-04-06 16:30:00+00:00,170.05,170.41,169.97,170.24,9185
2018-04-06 16:35:00+00:00,170.24,170.48,170.2,170.39,10463
2018-04-06 16:40:00+00:00,170.4,170.81,170.39,170.52,9574
2018-04-06 16:45:00+00:00,170.54,170.87,170.54,170.68,10723
2018-04-06 16:50:00+00:00,170.72,170.88,170.56,170.88,9821
2018-04-06 16:55:00+00:00,170.86,171.29,170.84,171.17,15479
2018-04-06 17:00:00+00:00,171.18,171.18,170.74,170.85,10431
2018-04-06 17:05:00+00:00,170.85,170.85,170.44,170.66,34975
2018-04-06 17:10:00+00:00,170.6,170.6,170.3,170.34,6847
2018-04-06 17:15:00+00:00,170.39,170.52,170.2,170.42,7896
2018-04-06 17:20:00+00:00,170.35,170.46,170.23,170.29,7628
2018-04-06 17:25:00+00:00,170.46,170.81,170.32,170.56,6728
2018-04-06 17:30:00+00:00,170.56,170.71,170.12,170.12,6260
2018-04-06 17:35:00+00:00,170.06,170.46,169.89,169.97,10047
2018-04-06 17:40:00+00:00,170.06,170.07,169.76,169.99,10696
2018-04-06 17:45:00+00:00,170.0,170.11,169.51,169.51,11099
2018-04-06 17:50:00+00:00,169.59,169.71,169.15,169.18,73412
2018-04-06 17:55:00+00:00,169.2,169.55,169.1,169.12,19170
2018-04-06 18:00:00+00:00,169.07,169.36,169.0,169.02,16023
2018-04-06 18:05:00+00:00,169.04,169.21,168.84,169.0,14360
2018-04-06 18:10:00+00:00,169.03,169.54,169.01,169.44,19787
2018-04-06 18:15:00+00:00,169.39,169.55,169.04,169.04,13961
2018-04-06 18:20:00+00:00,169.14,169.52,169.14,169.27,16438
2018-04-06 18:25:00+00:00,169.29,169.295,168.85,168.91,14157
2018-04-06 18:30:00+00:00,168.89,169.44,168.89,169.01,17094
2018-04-06 18:35:00+00:00,169.08,169.19,168.75,168.81,18989
2018-04-06 18:40:00+00:00,168.78,169.515,168.64,169.2,82509
2018-04-06 18:45:00+00:00,169.215,169.28,168.845,169.13,92003
2018-04-06 18:50:00+00:00,169.13,169.14,168.67,169.05,15206
2018-04-06 18:55:00+00:00,168.97,169.03,168.47,168.78,17578
2018-04-06 19:00:00+00:00,168.85,169.22,168.4,168.43,25822
2018-04-06 19:05:00+00:00,168.4,168.59,168.25,168.545,42232
2018-04-06 19:10:00+00:00,168.54,169.08,168.38,169.07,38838
2018-04-06 19:15:00+00:00,169.02,169.17,168.76,168.76,39016
2018-04-06 19:20:00+00:00,168.77,169.22,168.77,169.0,21866
2018-04-06 19:25:00+00:00,168.96,169.02,168.56,168.68,21575
2018-04-06 19:30:00+00:00,168.65,169.15,168.53,169.035,15701
2018-04-06 19:35:00+00:00,168.99,169.125,168.6,169.035,31928
2018-04-06 19:40:00+00:00,169.0,169.18,168.71,168.79,23542
2018-04-06 19:45:00+00:00,168.79,168.91,168.22,168.26,34676
2018-04-06 19:50:00+00:00,168.29,169.21,168.29,168.89,135182
2018-04-06 19:55:00+00:00,168.92,168.94,168.35,168.35,186032
2018-04-06 20:00:00+00:00,168.4,168.4,168.4,168.4,200
2018-04-06 20:45:00+00:00,168.63,168.63,168.63,168.63,200
2018-04-09 12:05:00+00:00,170.13,170.13,170.06,170.06,300
2018-04-09 12:15:00+00:00,169.9,169.9,169.9,169.9,100
2018-04-09 12:20:00+00:00,170.05,170.05,170.05,170.05,100
2018-04-09 12:25:00+00:00,170.13,170.13,170.13,170.13,150
2018-04-09 13:30:00+00:00,169.93,170.83,169.93,170.76,26437
2018-04-09 13:35:00+00:00,170.77,170.99,170.48,170.62,30794
2018-04-09 13:40:00+00:00,170.7,170.85,170.57,170.76,19472
2018-04-09 13:45:00+00:00,170.765,171.29,170.765,171.16,31807
2018-04-09 13:50:00+00:00,171.18,171.58,171.16,171.58,43496
2018-04-09 13:55:00+00:00,171.55,171.59,171.2,171.38,19555
2018-04-09 14:00:00+00:00,171.41,171.53,171.23,171.41,18733
2018-04-09 14:05:00+00:00,171.41,171.595,170.97,171.08,33427
2018-04-09 14:10:00+00:00,171.06,171.27,170.82,170.93,20078
2018-04-09 14:15:00+00:00,170.95,171.3,170.93,171.1,26086
2018-04-09 14:20:00+00:00,171.095,171.47,170.97,171.43,18688
2018-04-09 14:25:00+00:00,171.48,171.68,171.33,171.59,24296
2018-04-09 14:30:00+00:00,171.68,171.905,171.53,171.57,35471
2018-04-09 14:35:00+00:00,171.59,171.95,171.59,171.835,33767
2018-04-09 14:40:00+00:00,171.84,171.93,171.67,171.67,26454
2018-04-09 14:45:00+00:00,171.71,171.84,171.46,171.65,19151
2018-04-09 14:50:00+00:00,171.67,171.91,171.58,171.73,46976
2018-04-09 14:55:00+00:00,171.78,171.8,171.59,171.77,13050
2018-04-09 15:00:00+00:00,171.79,171.82,171.56,171.81,18952
2018-04-09 15:05:00+00:00,171.8,171.83,171.375,171.48,22822
2018-04-09 15:10:00+00:00,171.54,171.72,171.54,171.66,17825
2018-04-09 15:15:00+00:00,171.675,171.94,171.675,171.895,21798
2018-04-09 15:20:00+00:00,171.88,172.04,171.82,171.86,12228
2018-04-09 15:25:00+00:00,171.85,172.09,171.85,172.05,10791
2018-04-09 15:30:00+00:00,172.04,172.31,172.02,172.2,16269
2018-04-09 15:35:00+00:00,172.24,172.37,172.01,172.01,17497
2018-04-09 15:40:00+00:00,171.99,172.18,171.99,172.1,16137
2018-04-09 15:45:00+00:00,172.1,172.28,172.07,172.23,17695
2018-04-09 15:50:00+00:00,172.25,172.4,172.08,172.34,11847
2018-04-09 15:55:00+00:00,172.34,172.46,172.26,172.44,13797
2018-04-09 16:00:00+00:00,172.445,172.51,172.29,172.45,12385
2018-04-09 16:05:00+00:00,172.39,172.73,172.38,172.69,25250
2018-04-09 16:10:00+00:00,172.68,172.95,172.62,172.885,56751
2018-04-09 16:15:00+00:00,172.91,172.98,172.65,172.66,14357
2018-04-09 16:20:00+00:00,172.65,172.75,172.42,172.53,14246
2018-04-09 16:25:00+00:00,172.49,172.57,172.35,172.51,10304
2018-04-09 16:30:00+00:00,172.43,172.49,172.22,172.36,11347
2018-04-09 16:35:00+00:00,172.33,172.59,172.28,172.33,16131
2018-04-09 16:40:00+00:00,172.27,172.47,171.955,172.46,12648
2018-04-09 16:45:00+00:00,172.48,172.68,172.48,172.65,9293
2018-04-09 16:50:00+00:00,172.69,172.75,172.64,172.75,10050
2018-04-09 16:55:00+00:00,172.73,172.81,172.65,172.79,8583
2018-04-09 17:00:00+00:00,172.8,172.98,172.8,172.96,9107
2018-04-09 17:05:00+00:00,172.96,173.01,172.85,172.95,15624
2018-04-09 17:10:00+00:00,172.97,172.99,172.69,172.76,9993
2018-04-09 17:15:00+00:00,172.73,172.92,172.73,172.9,11515
2018-04-09 17:20:00+00:00,172.9,172.9,172.59,172.68,10883
2018-04-09 17:25:00+00:00,172.72,172.84,172.58,172.82,8659
2018-04-09 17:30:00+00:00,172.82,172.97,172.8,172.96,8896
2018-04-09 17:35:00+00:00,172.96,172.96,172.72,172.93,9586
2018-04-09 17:40:00+00:00,172.88,172.89,172.64,172.73,8561
2018-04-09 17:45:00+00:00,172.73,172.82,172.72,172.74,8496
2018-04-09 17:50:00+00:00,172.76,172.95,172.7,172.915,10968
2018-04-09 17:55:00+00:00,172.96,173.03,172.84,172.97,10853
2018-04-09 18:00:00+00:00,173.02,173.03,172.77,172.83,13658
2018-04-09 18:05:00+00:00,172.83,172.83,172.29,172.42,11250
2018-04-09 18:10:00+00:00,172.42,172.46,172.26,172.4,11953
2018-04-09 18:15:00+00:00,172.45,172.64,172.31,172.57,11584
2018-04-09 18:20:00+00:00,172.57,172.57,171.97,172.21,16778
2018-04-09 18:25:00+00:00,172.27,172.32,172.14,172.32,10520
2018-04-09 18:30:00+00:00,172.32,172.35,172.13,172.29,9248
2018-04-09 18:35:00+00:00,172.29,172.29,171.77,171.88,14681
2018-04-09 18:40:00+00:00,171.91,171.96,171.57,171.8,21023
2018-04-09 18:45:00+00:00,171.82,172.04,171.82,171.88,10151
2018-04-09 18:50:00+00:00,171.87,172.25,171.87,172.19,13808
2018-04-09 18:55:00+00:00,172.19,172.47,172.19,172.4,17343
2018-04-09 19:00:00+00:00,172.4,172.41,172.15,172.32,19787
2018-04-09 19:05:00+00:00,172.33,172.44,172.25,172.27,16732
2018-04-09 19:10:00+00:00,172.271,172.41,171.91,171.91,13151
2018-04-09 19:15:00+00:00,171.821,171.85,171.49,171.57,22805
2018-04-09 19:20:00+00:00,171.53,171.54,171.04,171.34,18349
2018-04-09 19:25:00+00:00,171.32,171.5,171.24,171.49,10553
2018-04-09 19:30:00+00:00,171.47,171.56,170.93,170.95,13263
2018-04-09 19:35:00+00:00,170.94,171.27,170.94,171.03,19201
2018-04-09 19:40:00+00:00,171.02,171.02,170.65,170.96,22309
2018-04-09 19:45:00+00:00,170.89,171.09,170.67,170.7,21411
2018-04-09 19:50:00+00:00,170.68,170.77,170.44,170.655,48080
2018-04-09 19:55:00+00:00,170.66,170.69,169.86,170.06,112944
2018-04-09 20:30:00+00:00,170.31,170.31,170.31,170.31,100
2018-04-09 21:00:00+00:00,170.11,170.11,170.11,170.11,100
2018-04-09 21:10:00+00:00,170.06,170.06,170.06,170.06,100
2018-04-10 12:15:00+00:00,172.66,172.66,172.66,172.66,100
2018-04-10 13:05:00+00:00,172.79,172.79,172.79,172.79,100
2018-04-10 13:25:00+00:00,173.01,173.01,173.01,173.01,100
2018-04-10 13:30:00+00:00,173.03,173.21,172.35,172.75,45594
2018-04-10 13:35:00+00:00,172.741,173.39,172.44,173.39,44500
2018-04-10 13:40:00+00:00,173.4,173.5,172.77,172.83,38776
2018-04-10 13:45:00+00:00,172.83,173.13,172.8,172.93,36461
2018-04-10 13:50:00+00:00,172.92,172.98,172.33,172.35,30507
2018-04-10 13:55:00+00:00,172.311,172.57,171.92,172.39,34352
2018-04-10 14:00:00+00:00,172.39,172.8,172.33,172.8,27154
2018-04-10 14:05:00+00:00,172.77,172.9,172.53,172.78,25107
2018-04-10 14:10:00+00:00,172.775,173.01,172.58,172.96,31509
2018-04-10 14:15:00+00:00,172.995,173.015,172.76,172.83,32208
2018-04-10 14:20:00+00:00,172.86,173.06,172.72,173.005,27020
2018-04-10 14:25:00+00:00,173.005,173.23,172.98,173.13,32154
2018-04-10 14:30:00+00:00,173.121,173.27,173.061,173.22,77742
2018-04-10 14:35:00+00:00,173.2,173.27,173.03,173.03,9517
2018-04-10 14:40:00+00:00,173.09,173.31,173.09,173.24,13850
2018-04-10 14:45:00+00:00,173.29,173.45,173.25,173.3,33281
2018-04-10 14:50:00+00:00,173.3,173.44,173.255,173.4,26245
2018-04-10 14:55:00+00:00,173.4,173.405,173.02,173.19,19900
2018-04-10 15:00:00+00:00,173.2,173.45,173.19,173.21,23053
2018-04-10 15:05:00+00:00,173.2,173.2,172.81,173.03,15237
2018-04-10 15:10:00+00:00,173.04,173.06,172.75,173.02,11860
2018-04-10 15:15:00+00:00,173.02,173.33,173.02,173.23,10279
2018-04-10 15:20:00+00:00,173.26,173.45,173.11,173.42,15659
2018-04-10 15:25:00+00:00,173.39,173.45,172.99,173.1,51974
2018-04-10 15:30:00+00:00,173.08,173.33,173.08,173.32,10479
2018-04-10 15:35:00+00:00,173.3,173.45,173.19,173.43,12136
2018-04-10 15:40:00+00:00,173.43,173.49,172.92,172.99,22679
2018-04-10 15:45:00+00:00,173.01,173.03,172.54,172.68,24073
2018-04-10 15:50:00+00:00,172.67,173.06,172.575,172.97,14081
2018-04-10 15:55:00+00:00,172.96,173.22,172.93,173.18,13456
2018-04-10 16:00:00+00:00,173.175,173.25,172.8,172.9,17739
2018-04-10 16:05:00+00:00,172.9,172.98,172.68,172.92,13511
2018-04-10 16:10:00+00:00,172.91,172.93,172.591,172.591,14649
2018-04-10 16:15:00+00:00,172.59,172.69,172.45,172.57,13895
2018-04-10 16:20:00+00:00,172.56,172.67,172.39,172.41,9036
2018-04-10 16:25:00+00:00,172.42,172.42,171.61,172.03,31238
2018-04-10 16:30:00+00:00,171.97,172.57,171.9,172.35,21374
2018-04-10 16:35:00+00:00,172.38,172.57,172.24,172.56,10177
2018-04-10 16:40:00+00:00,172.55,172.57,172.34,172.49,9829
2018-04-10 16:45:00+00:00,172.48,172.67,172.23,172.63,13988
2018-04-10 16:50:00+00:00,172.63,172.69,172.53,172.61,7574
2018-04-10 16:55:00+00:00,172.64,172.76,172.52,172.6,6652
2018-04-10 17:00:00+00:00,172.59,172.875,172.42,172.72,13234
2018-04-10 17:05:00+00:00,172.7,172.801,172.47,172.63,11757
2018-04-10 17:10:00+00:00,172.65,172.93,172.62,172.911,16664
2018-04-10 17:15:00+00:00,172.93,172.94,172.71,172.71,12555
2018-04-10 17:20:00+00:00,172.76,172.81,172.6,172.71,11899
2018-04-10 17:25:00+00:00,172.69,172.82,172.67,172.76,8088
2018-04-10 17:30:00+00:00,172.79,173.13,172.61,173.111,14582
2018-04-10 17:35:00+00:00,173.12,173.13,173.02,173.08,8889
2018-04-10 17:40:00+00:00,173.07,173.09,172.8,172.8,8591
2018-04-10 17:45:00+00:00,172.78,172.78,172.44,172.7,15045
2018-04-10 17:50:00+00:00,172.65,173.0,172.65,172.96,8757
2018-04-10 17:55:00+00:00,172.98,173.19,172.89,173.18,9870
2018-04-10 18:00:00+00:00,173.19,173.21,172.9,173.07,13556
2018-04-10 18:05:00+00:00,173.09,173.25,173.04,173.25,17479
2018-04-10 18:10:00+00:00,173.24,173.4,173.15,173.18,21046
2018-04-10 18:15:00+00:00,173.23,173.39,173.12,173.12,9714
2018-04-10 18:20:00+00:00,173.17,173.26,173.14,173.2,30211
2018-04-10 18:25:00+00:00,173.19,173.34,172.97,173.03,12116
2018-04-10 18:30:00+00:00,173.08,173.32,173.08,173.29,10219
2018-04-10 18:35:00+00:00,173.32,173.32,172.71,172.89,14309
2018-04-10 18:40:00+00:00,172.93,172.99,172.5,172.93,27477
2018-04-10 18:45:00+00:00,172.9,173.08,172.82,172.83,16724
2018-04-10 18:50:00+00:00,172.83,173.17,172.83,173.1,9321
2018-04-10 18:55:00+00:00,173.071,173.4,172.981,173.39,15180
2018-04-10 19:00:00+00:00,173.385,173.5,173.15,173.21,21012
2018-04-10 19:05:00+00:00,173.26,173.69,173.24,173.69,28182
2018-04-10 19:10:00+00:00,173.69,173.86,173.61,173.75,25977
2018-04-10 19:15:00+00:00,173.71,174.0,173.55,173.82,18662
2018-04-10 19:20:00+00:00,173.86,173.96,173.58,173.58,15217
2018-04-10 19:25:00+00:00,173.58,173.9,173.44,173.88,13862
2018-04-10 19:30:00+00:00,173.855,173.855,173.37,173.5,14210
2018-04-10 19:35:00+00:00,173.52,173.72,173.4,173.72,16940
2018-04-10 19:40:00+00:00,173.69,173.88,173.5,173.51,21399
2018-04-10 19:45:00+00:00,173.54,173.65,173.23,173.32,27579
